pair_id,driver_id,customer_id,evidence_type,observed_value,expected_value,threshold,score_contribution,data_quality_level,description
8dd336bf60715232||b0c9e7e07070a3a0,8dd336bf60715232,b0c9e7e07070a3a0,KB-C_HIGH_GHOST_RATE,0.3333333333333333,,0.3,27.31,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
0beb1c5f1621c116||883e315df4699c3e,0beb1c5f1621c116,883e315df4699c3e,KB-C_HIGH_GHOST_RATE,0.5,,0.3,20.79,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
edd0ac577962819a||dd047787de288b2e,edd0ac577962819a,dd047787de288b2e,KB-C_HIGH_GHOST_RATE,0.5,,0.3,25.7,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
55bb97b22d99dc6c||106301e245cc6f51,55bb97b22d99dc6c,106301e245cc6f51,KB-C_HIGH_GHOST_RATE,0.5,,0.3,27.77,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
a7bcfa41a7ab7a2b||34d2919e78ba444c,a7bcfa41a7ab7a2b,34d2919e78ba444c,KB-C_HIGH_GHOST_RATE,0.3333333333333333,,0.3,20.76,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
a44e9b42bcd359e2||6bf81fd87961cd8d,a44e9b42bcd359e2,6bf81fd87961cd8d,KB-C_HIGH_GHOST_RATE,1.0,,0.3,30.91,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
78dd5656ba206977||fa33e8dc306d4094,78dd5656ba206977,fa33e8dc306d4094,KB-C_HIGH_GHOST_RATE,0.3333333333333333,,0.3,21.08,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
46c23629f0a81677||608f240ce069ac58,46c23629f0a81677,608f240ce069ac58,KB-C_HIGH_GHOST_RATE,0.3333333333333333,,0.3,20.04,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
5be88d6f55e6d261||ca4162624a6709cf,5be88d6f55e6d261,ca4162624a6709cf,KB-C_HIGH_GHOST_RATE,1.0,,0.3,36.02,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
49e5cdb20aa81f28||f51851338b6182f0,49e5cdb20aa81f28,f51851338b6182f0,KB-C_HIGH_GHOST_RATE,1.0,,0.3,38.39,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
93fd58e7710fb5c4||55ede04f9944bfeb,93fd58e7710fb5c4,55ede04f9944bfeb,KB-C_HIGH_GHOST_RATE,0.3333333333333333,,0.3,25.79,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
7c4610bafa6a0f9c||eb545cec3d8fe9f4,7c4610bafa6a0f9c,eb545cec3d8fe9f4,KB-C_HIGH_GHOST_RATE,0.5,,0.3,27.36,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
92f702e5a686b9c4||bc3a67bb70146486,92f702e5a686b9c4,bc3a67bb70146486,KB-C_HIGH_GHOST_RATE,1.0,,0.3,44.71,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
0f9779d23dcfcb70||7294957d3fdab5ed,0f9779d23dcfcb70,7294957d3fdab5ed,KB-C_HIGH_GHOST_RATE,1.0,,0.3,29.63,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
0f9779d23dcfcb70||ccd0f5b20d938344,0f9779d23dcfcb70,ccd0f5b20d938344,KB-C_HIGH_GHOST_RATE,1.0,,0.3,29.82,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
660ee502445fb1e9||4c0cdb6d7e0144c6,660ee502445fb1e9,4c0cdb6d7e0144c6,KB-C_HIGH_GHOST_RATE,1.0,,0.3,28.87,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
708bdd01fefb25c8||8d2c5e56909c3a9b,708bdd01fefb25c8,8d2c5e56909c3a9b,KB-C_HIGH_GHOST_RATE,1.0,,0.3,34.94,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
ff7d0dabfc0b559e||6819365a5fb9bf4d,ff7d0dabfc0b559e,6819365a5fb9bf4d,KB-C_HIGH_GHOST_RATE,1.0,,0.3,32.17,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
7b16a0c0b41dbebc||e1d6e23bbc93c79f,7b16a0c0b41dbebc,e1d6e23bbc93c79f,KB-C_HIGH_GHOST_RATE,0.5,,0.3,33.27,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
756032a773b1b7de||eddd7fb9a1a2b814,756032a773b1b7de,eddd7fb9a1a2b814,KB-C_HIGH_GHOST_RATE,0.5,,0.3,22.7,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
3d41815f04f150a5||5b05f2a3b55705d7,3d41815f04f150a5,5b05f2a3b55705d7,KB-C_HIGH_GHOST_RATE,1.0,,0.3,37.9,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
db172c7496cdbb51||600956fced10a8b9,db172c7496cdbb51,600956fced10a8b9,KB-C_HIGH_GHOST_RATE,0.5,,0.3,36.66,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
2b420d164fd9cc8b||71e443c317775daa,2b420d164fd9cc8b,71e443c317775daa,KB-C_HIGH_GHOST_RATE,0.5,,0.3,32.93,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
dbbb85c60cd892e3||62c0ddbf6eb019e1,dbbb85c60cd892e3,62c0ddbf6eb019e1,KB-C_HIGH_GHOST_RATE,1.0,,0.3,37.4,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
692ad67d675af131||3a6c7cf03b56a6cc,692ad67d675af131,3a6c7cf03b56a6cc,KB-C_HIGH_GHOST_RATE,0.5,,0.3,28.34,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
99c0813002b497c7||9cfc22006f8d3095,99c0813002b497c7,9cfc22006f8d3095,KB-C_HIGH_GHOST_RATE,0.5,,0.3,29.1,derived,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.
5f4fa4b5dc96fc17||5e63a8c46f1dfd09,5f4fa4b5dc96fc17,5e63a8c46f1dfd09,KB-C_SUPERFAST_GAP,-628.8833333333333,,5.0,58.58,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5828b7e28d77245d||fad2dbe4e38702c5,5828b7e28d77245d,fad2dbe4e38702c5,KB-C_SUPERFAST_GAP,-274.3,,5.0,79.74,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
fbb5fad6a1615aa3||d99f5d7d24e2d881,fbb5fad6a1615aa3,d99f5d7d24e2d881,KB-C_SUPERFAST_GAP,-681.5166666666667,,5.0,69.98,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
f5d16c59104fbed7||790a7c79085e1cdc,f5d16c59104fbed7,790a7c79085e1cdc,KB-C_SUPERFAST_GAP,-897.9166666666666,,5.0,79.74,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5dd78d9a81cbed8f||b17fc5490aa266e4,5dd78d9a81cbed8f,b17fc5490aa266e4,KB-C_SUPERFAST_GAP,-485.01666666666665,,5.0,59.31,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
f6282d84d92f0ed1||a86ab17c2f4cf7e5,f6282d84d92f0ed1,a86ab17c2f4cf7e5,KB-C_SUPERFAST_GAP,-773.3166666666667,,5.0,53.47,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
b000369895322197||3b741f6e7b796df3,b000369895322197,3b741f6e7b796df3,KB-C_SUPERFAST_GAP,-1083.2,,5.0,53.84,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
ee9a55ea5e7b6316||6e7a2cfe8823aaa2,ee9a55ea5e7b6316,6e7a2cfe8823aaa2,KB-C_SUPERFAST_GAP,-869.1166666666667,,5.0,52.96,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
0c4547ef96051cad||cb3a42f41d8ed1bc,0c4547ef96051cad,cb3a42f41d8ed1bc,KB-C_SUPERFAST_GAP,-946.9333333333333,,5.0,61.62,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
26cba052effbf0e3||f45ded2c24cce763,26cba052effbf0e3,f45ded2c24cce763,KB-C_SUPERFAST_GAP,-1274.5,,5.0,52.39,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d3ac170709f50de7||a9640b909f60adb4,d3ac170709f50de7,a9640b909f60adb4,KB-C_SUPERFAST_GAP,-589.5166666666667,,5.0,58.1,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
031d6b289f9fd963||2c7192581a1b6e85,031d6b289f9fd963,2c7192581a1b6e85,KB-C_SUPERFAST_GAP,-25.9,,5.0,83.09,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e504bb113eedbb01||b362416ee69d1f84,e504bb113eedbb01,b362416ee69d1f84,KB-C_SUPERFAST_GAP,-970.1833333333333,,5.0,55.61,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
b5d1bbee8ad1e4bf||fb2d8233b4054fc8,b5d1bbee8ad1e4bf,fb2d8233b4054fc8,KB-C_SUPERFAST_GAP,-892.9166666666666,,5.0,62.86,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5bfcc769835bc616||49b8504ff44a6f3d,5bfcc769835bc616,49b8504ff44a6f3d,KB-C_SUPERFAST_GAP,-947.6,,5.0,59.19,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e7d0b7f056509cdf||82f3af7f9355acd2,e7d0b7f056509cdf,82f3af7f9355acd2,KB-C_SUPERFAST_GAP,-671.4333333333333,,5.0,45.15,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e6226a83e74cde2c||31e9d70f116f13a0,e6226a83e74cde2c,31e9d70f116f13a0,KB-C_SUPERFAST_GAP,-755.2333333333333,,5.0,57.92,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
6d41d622812350e8||a85190bfdf72ee03,6d41d622812350e8,a85190bfdf72ee03,KB-C_SUPERFAST_GAP,-573.3666666666667,,5.0,55.82,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d8ad18ba0b3bab28||71ac2c51b3d719cc,d8ad18ba0b3bab28,71ac2c51b3d719cc,KB-C_SUPERFAST_GAP,-90.0,,5.0,48.03,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
2ad211695a38705b||811391e246672e6b,2ad211695a38705b,811391e246672e6b,KB-C_SUPERFAST_GAP,-68.7,,5.0,48.97,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
8f3fdcaba9cd227e||fc93cbfb75bd312b,8f3fdcaba9cd227e,fc93cbfb75bd312b,KB-C_SUPERFAST_GAP,-1096.6833333333334,,5.0,41.05,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
6ac447c7a0bdf9e4||73cf6441682389f9,6ac447c7a0bdf9e4,73cf6441682389f9,KB-C_SUPERFAST_GAP,-478.96666666666664,,5.0,57.73,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
a14b1a86c52d0c12||789cb9bc304669be,a14b1a86c52d0c12,789cb9bc304669be,KB-C_SUPERFAST_GAP,-733.2166666666667,,5.0,54.59,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
9c93e0c8cc8a3817||2f16d5c12ed95d2f,9c93e0c8cc8a3817,2f16d5c12ed95d2f,KB-C_SUPERFAST_GAP,-857.45,,5.0,46.36,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
150ce272eb426c0f||a7b7608c07bf6998,150ce272eb426c0f,a7b7608c07bf6998,KB-C_SUPERFAST_GAP,-466.98333333333335,,5.0,56.79,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
3a3c0eb1926d9e65||e9395bd45deffea8,3a3c0eb1926d9e65,e9395bd45deffea8,KB-C_SUPERFAST_GAP,-1004.8333333333334,,5.0,53.89,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
7fcf436466291cb1||f70e6a906ebaf50a,7fcf436466291cb1,f70e6a906ebaf50a,KB-C_SUPERFAST_GAP,-427.8,,5.0,52.26,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
53cc6d5844c1dc86||80390c0393c4f064,53cc6d5844c1dc86,80390c0393c4f064,KB-C_SUPERFAST_GAP,-907.05,,5.0,51.41,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
01e148ef553c737f||99d38cf092913061,01e148ef553c737f,99d38cf092913061,KB-C_SUPERFAST_GAP,-160.81666666666666,,5.0,52.89,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d5b7dcc0ba5860dc||3d8210d1ef1503df,d5b7dcc0ba5860dc,3d8210d1ef1503df,KB-C_SUPERFAST_GAP,-1035.5833333333333,,5.0,44.28,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
6db042c5dd3c1ac2||cd4eb772a03a76c9,6db042c5dd3c1ac2,cd4eb772a03a76c9,KB-C_SUPERFAST_GAP,-296.78333333333336,,5.0,44.2,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
7afd4c3507395b2f||b235143704083232,7afd4c3507395b2f,b235143704083232,KB-C_SUPERFAST_GAP,-895.3333333333334,,5.0,37.47,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
7707f835175da80c||93cfa84a47fae88f,7707f835175da80c,93cfa84a47fae88f,KB-C_SUPERFAST_GAP,-18.466666666666665,,5.0,41.52,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
61ed7b3348db32e2||2c7192581a1b6e85,61ed7b3348db32e2,2c7192581a1b6e85,KB-C_SUPERFAST_GAP,-653.5666666666667,,5.0,78.25,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
86c40d438daa709a||32a8f8c52c0b0c0d,86c40d438daa709a,32a8f8c52c0b0c0d,KB-C_SUPERFAST_GAP,-923.9666666666667,,5.0,53.08,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
968ff0b5f9bc2cdd||367cfa7518afb41c,968ff0b5f9bc2cdd,367cfa7518afb41c,KB-C_SUPERFAST_GAP,-600.65,,5.0,46.93,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
b24d7599b4d519da||69bc51ae419557aa,b24d7599b4d519da,69bc51ae419557aa,KB-C_SUPERFAST_GAP,-53.81666666666667,,5.0,47.76,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
ff6991f732e05132||3c65ed70e9e2ce05,ff6991f732e05132,3c65ed70e9e2ce05,KB-C_SUPERFAST_GAP,-1108.4833333333333,,5.0,45.97,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
7c0b132411b37fa6||190ac40c60535ce9,7c0b132411b37fa6,190ac40c60535ce9,KB-C_SUPERFAST_GAP,-47.31666666666667,,5.0,44.08,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
839b2baeda98c857||1cec7fbe2ec4c178,839b2baeda98c857,1cec7fbe2ec4c178,KB-C_SUPERFAST_GAP,-810.5333333333333,,5.0,56.33,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
92f702e5a686b9c4||8db2e31deb571a3d,92f702e5a686b9c4,8db2e31deb571a3d,KB-C_SUPERFAST_GAP,-337.55,,5.0,66.7,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
11e4996e955e9754||c74aa8d733e635a5,11e4996e955e9754,c74aa8d733e635a5,KB-C_SUPERFAST_GAP,-1167.2333333333333,,5.0,47.39,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
cf07c41702c5d803||58d9afc5a2ba75e2,cf07c41702c5d803,58d9afc5a2ba75e2,KB-C_SUPERFAST_GAP,2.35,,5.0,47.21,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
30f9f0d5c8bce870||466dd53db700fd39,30f9f0d5c8bce870,466dd53db700fd39,KB-C_SUPERFAST_GAP,-774.15,,5.0,50.76,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
f7f2fc7ea3c0ab55||c1f69fb1a068ff32,f7f2fc7ea3c0ab55,c1f69fb1a068ff32,KB-C_SUPERFAST_GAP,-1283.3833333333334,,5.0,53.96,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
875f7558903ca6a7||e37c1c635113bf58,875f7558903ca6a7,e37c1c635113bf58,KB-C_SUPERFAST_GAP,-594.2,,5.0,53.07,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
2b5f09de0a62950d||aa10b7ee9cb8499a,2b5f09de0a62950d,aa10b7ee9cb8499a,KB-C_SUPERFAST_GAP,-543.6,,5.0,52.43,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d2a356488a6d7005||67b19ffa85ba28c1,d2a356488a6d7005,67b19ffa85ba28c1,KB-C_SUPERFAST_GAP,-56.63333333333333,,5.0,46.14,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
49d18d93c10b1bc0||9db0d2f91ffc75a6,49d18d93c10b1bc0,9db0d2f91ffc75a6,KB-C_SUPERFAST_GAP,-31.766666666666666,,5.0,65.16,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
6c2f20549567d103||7c283effab4dcaea,6c2f20549567d103,7c283effab4dcaea,KB-C_SUPERFAST_GAP,-837.1166666666667,,5.0,54.03,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
92f702e5a686b9c4||be5cc6d64ed50de0,92f702e5a686b9c4,be5cc6d64ed50de0,KB-C_SUPERFAST_GAP,-366.6166666666667,,5.0,69.22,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
af6aec0451123935||a29f77f258fcb9db,af6aec0451123935,a29f77f258fcb9db,KB-C_SUPERFAST_GAP,-801.7666666666667,,5.0,48.38,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
fe9c614486853538||cc4d8d00abbdde42,fe9c614486853538,cc4d8d00abbdde42,KB-C_SUPERFAST_GAP,-496.6666666666667,,5.0,50.26,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e3664478b5588228||0ea15bda0b859ab9,e3664478b5588228,0ea15bda0b859ab9,KB-C_SUPERFAST_GAP,-796.7166666666667,,5.0,52.8,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
b050dcf14f1ea16b||67f5534bf105be4c,b050dcf14f1ea16b,67f5534bf105be4c,KB-C_SUPERFAST_GAP,-198.93333333333334,,5.0,54.29,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d6f7c63c9ece887d||e18e24d03a0dead3,d6f7c63c9ece887d,e18e24d03a0dead3,KB-C_SUPERFAST_GAP,-821.5666666666667,,5.0,54.37,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
b5b4a56620b19669||51b643c08a9ba25c,b5b4a56620b19669,51b643c08a9ba25c,KB-C_SUPERFAST_GAP,-1005.2833333333333,,5.0,50.05,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
a53008c38937ae08||5f011ebc4cfaa010,a53008c38937ae08,5f011ebc4cfaa010,KB-C_SUPERFAST_GAP,-764.2833333333333,,5.0,45.8,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
855faae4bc5c31cd||560a5afe5b53b126,855faae4bc5c31cd,560a5afe5b53b126,KB-C_SUPERFAST_GAP,-522.5166666666667,,5.0,51.96,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
2ff877bcf6cc0493||faa480c51adf21e6,2ff877bcf6cc0493,faa480c51adf21e6,KB-C_SUPERFAST_GAP,-1300.1,,5.0,51.37,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
70f3ac4afc425606||93e7e4b6f68aec61,70f3ac4afc425606,93e7e4b6f68aec61,KB-C_SUPERFAST_GAP,-164.0,,5.0,51.44,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
72f0e6c478e612e5||c832b2f342e2a8fe,72f0e6c478e612e5,c832b2f342e2a8fe,KB-C_SUPERFAST_GAP,-1113.1666666666667,,5.0,46.43,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e3b3a761afc18171||26de927c2fb38b37,e3b3a761afc18171,26de927c2fb38b37,KB-C_SUPERFAST_GAP,-912.5333333333333,,5.0,53.41,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
83d8f08ed0e73096||d95b5e000559ad65,83d8f08ed0e73096,d95b5e000559ad65,KB-C_SUPERFAST_GAP,-862.5,,5.0,53.59,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
0bc6aefc555a07a6||0cccc55cd49a330d,0bc6aefc555a07a6,0cccc55cd49a330d,KB-C_SUPERFAST_GAP,-931.05,,5.0,42.84,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
06dc1428ff38bf0b||8b3402138b33ade8,06dc1428ff38bf0b,8b3402138b33ade8,KB-C_SUPERFAST_GAP,-519.1833333333333,,5.0,50.91,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e93ea7d59646db67||2a4c3284fe02f241,e93ea7d59646db67,2a4c3284fe02f241,KB-C_SUPERFAST_GAP,-680.3833333333333,,5.0,48.72,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
44969366800a4c6a||69577266c946a1ae,44969366800a4c6a,69577266c946a1ae,KB-C_SUPERFAST_GAP,-809.3333333333334,,5.0,51.73,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d63a72f37a36f49b||3bfe5a6f87f66977,d63a72f37a36f49b,3bfe5a6f87f66977,KB-C_SUPERFAST_GAP,-838.5166666666667,,5.0,51.93,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5d06622cce833761||bda43ff79f51172e,5d06622cce833761,bda43ff79f51172e,KB-C_SUPERFAST_GAP,-684.8,,5.0,42.78,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
b19d7ba8ee0cdd68||f14ecb532ab90766,b19d7ba8ee0cdd68,f14ecb532ab90766,KB-C_SUPERFAST_GAP,-655.7833333333333,,5.0,46.61,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
8dec1612b02307e7||a75855291e5fc922,8dec1612b02307e7,a75855291e5fc922,KB-C_SUPERFAST_GAP,-839.1333333333333,,5.0,50.72,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
fdf6ff53120ae679||4058c7a858c2b68a,fdf6ff53120ae679,4058c7a858c2b68a,KB-C_SUPERFAST_GAP,-632.2666666666667,,5.0,43.3,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
31a5966f21b4ba4e||87d821a23a5cd7de,31a5966f21b4ba4e,87d821a23a5cd7de,KB-C_SUPERFAST_GAP,-340.28333333333336,,5.0,48.39,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
bd9d5bd6a837d6e9||3ac1b109549cc988,bd9d5bd6a837d6e9,3ac1b109549cc988,KB-C_SUPERFAST_GAP,-648.8166666666667,,5.0,62.53,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d56dc5041a15a1a6||35510a2ded08e417,d56dc5041a15a1a6,35510a2ded08e417,KB-C_SUPERFAST_GAP,-1276.4833333333333,,5.0,48.88,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
2d0fc73ff9d602de||dffacb0f1be6d209,2d0fc73ff9d602de,dffacb0f1be6d209,KB-C_SUPERFAST_GAP,-894.4833333333333,,5.0,47.69,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
9bda8bf90cebeba4||dad74dcd87a15af5,9bda8bf90cebeba4,dad74dcd87a15af5,KB-C_SUPERFAST_GAP,-752.3166666666667,,5.0,43.84,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
87fdba920f14bdc4||94929da44e46071c,87fdba920f14bdc4,94929da44e46071c,KB-C_SUPERFAST_GAP,-4.266666666666667,,5.0,46.86,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
247cafe1649338e9||ff4741aefdd7ea41,247cafe1649338e9,ff4741aefdd7ea41,KB-C_SUPERFAST_GAP,-37.233333333333334,,5.0,46.3,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e6226a83e74cde2c||d2765fd5bf813eea,e6226a83e74cde2c,d2765fd5bf813eea,KB-C_SUPERFAST_GAP,-612.8,,5.0,50.24,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
